layer,head,metric,auroc,direction
34,10,connectivity_ratio,1.0,1.0
34,10,spectral_entropy_norm,1.0,1.0
34,10,hfer,1.0,-1.0
34,10,spectral_radius,1.0,-1.0
34,11,fiedler_value,1.0,1.0
34,11,connectivity_ratio,1.0,-1.0
34,11,spectral_entropy_norm,1.0,1.0
34,11,hfer,1.0,-1.0
34,11,spectral_radius,1.0,1.0
34,12,fiedler_value,1.0,1.0
34,12,connectivity_ratio,1.0,1.0
34,12,spectral_entropy_norm,1.0,1.0
34,12,hfer,1.0,-1.0
34,12,spectral_radius,1.0,-1.0
34,13,fiedler_value,1.0,1.0
34,13,connectivity_ratio,1.0,1.0
34,13,spectral_entropy_norm,1.0,1.0
34,13,hfer,1.0,-1.0
34,13,spectral_radius,1.0,-1.0
34,14,fiedler_value,1.0,-1.0
34,14,connectivity_ratio,1.0,-1.0
34,14,spectral_entropy_norm,1.0,1.0
34,14,hfer,1.0,-1.0
34,14,spectral_radius,1.0,-1.0
34,15,fiedler_value,1.0,-1.0
34,15,connectivity_ratio,1.0,-1.0
34,15,spectral_entropy_norm,1.0,1.0
34,15,hfer,1.0,-1.0
34,15,spectral_radius,1.0,-1.0
35,0,fiedler_value,1.0,-1.0
35,0,connectivity_ratio,1.0,-1.0
35,0,spectral_entropy_norm,1.0,1.0
35,0,hfer,1.0,-1.0
35,0,spectral_radius,1.0,1.0
35,1,fiedler_value,1.0,1.0
35,1,connectivity_ratio,1.0,1.0
35,1,spectral_entropy_norm,1.0,1.0
35,1,hfer,1.0,-1.0
35,1,spectral_radius,1.0,-1.0
35,2,fiedler_value,1.0,1.0
35,2,connectivity_ratio,1.0,1.0
35,2,spectral_entropy_norm,1.0,1.0
35,2,hfer,1.0,-1.0
35,2,spectral_radius,1.0,1.0
35,3,fiedler_value,1.0,-1.0
35,3,connectivity_ratio,1.0,-1.0
35,3,spectral_entropy_norm,1.0,1.0
35,3,hfer,1.0,-1.0
35,3,spectral_radius,1.0,-1.0
35,4,fiedler_value,1.0,-1.0
35,4,connectivity_ratio,1.0,-1.0
35,4,spectral_entropy_norm,1.0,1.0
35,4,hfer,1.0,-1.0
35,4,spectral_radius,1.0,1.0
35,5,fiedler_value,1.0,-1.0
35,5,connectivity_ratio,1.0,-1.0
35,5,spectral_entropy_norm,1.0,1.0
35,5,hfer,1.0,-1.0
35,5,spectral_radius,1.0,-1.0
35,6,fiedler_value,1.0,-1.0
35,6,connectivity_ratio,1.0,-1.0
35,6,spectral_entropy_norm,1.0,1.0
35,6,hfer,1.0,-1.0
35,6,spectral_radius,1.0,1.0
35,7,fiedler_value,1.0,-1.0
35,7,connectivity_ratio,1.0,-1.0
35,7,spectral_entropy_norm,1.0,1.0
35,7,hfer,1.0,-1.0
35,7,spectral_radius,1.0,1.0
35,8,fiedler_value,1.0,-1.0
35,8,connectivity_ratio,1.0,-1.0
35,8,spectral_entropy_norm,1.0,1.0
35,8,hfer,1.0,-1.0
35,8,spectral_radius,1.0,1.0
35,9,fiedler_value,1.0,-1.0
35,9,connectivity_ratio,1.0,-1.0
35,9,spectral_entropy_norm,1.0,1.0
35,9,hfer,1.0,1.0
35,9,spectral_radius,1.0,1.0
35,10,fiedler_value,1.0,-1.0
35,10,connectivity_ratio,1.0,1.0
35,10,spectral_entropy_norm,1.0,1.0
35,10,hfer,1.0,-1.0
35,10,spectral_radius,1.0,-1.0
35,11,fiedler_value,1.0,-1.0
35,11,connectivity_ratio,1.0,-1.0
35,11,spectral_entropy_norm,1.0,1.0
35,11,hfer,1.0,-1.0
35,11,spectral_radius,1.0,1.0
35,12,fiedler_value,1.0,1.0
35,12,connectivity_ratio,1.0,1.0
35,12,spectral_entropy_norm,1.0,1.0
35,12,hfer,1.0,-1.0
35,12,spectral_radius,1.0,-1.0
35,13,fiedler_value,1.0,-1.0
35,13,connectivity_ratio,1.0,-1.0
35,13,spectral_entropy_norm,1.0,1.0
35,13,hfer,1.0,-1.0
35,13,spectral_radius,1.0,1.0
35,14,fiedler_value,1.0,-1.0
35,14,connectivity_ratio,1.0,-1.0
35,14,spectral_entropy_norm,1.0,1.0
35,14,hfer,1.0,-1.0
35,14,spectral_radius,1.0,1.0
35,15,fiedler_value,1.0,-1.0
35,15,connectivity_ratio,1.0,-1.0
35,15,spectral_entropy_norm,1.0,1.0
35,15,hfer,1.0,-1.0
35,15,spectral_radius,1.0,-1.0
